year,month,stateDescription,sectorName,price,revenue,sales,tavg
2018,6,Nevada,all sectors,9.21,338.38533,3674.27939,68.2
2018,7,Nevada,all sectors,9.28,410.58929,4424.51744,77.0
2018,8,Nevada,all sectors,9.55,416.33219,4359.27002,72.8
2018,9,Nevada,all sectors,9.21,326.20491,3540.45827,65.0
2018,10,Nevada,all sectors,8.24,232.34078,2819.16713,50.8
2018,11,Nevada,all sectors,7.7,205.98296,2674.40782,39.2
2018,12,Nevada,all sectors,7.87,225.51362,2864.82851,34.2
2019,1,Nevada,all sectors,7.97,219.97226,2760.88896,35.6
2019,2,Nevada,all sectors,8.43,215.9025,2562.39484,31.2
2019,3,Nevada,all sectors,7.91,211.25323,2670.98989,41.1
2019,4,Nevada,all sectors,8.13,213.96803,2633.10554,52.1
2019,5,Nevada,all sectors,8.17,227.68665,2785.20104,54.4
2019,6,Nevada,all sectors,9.22,336.38573,3650.32415,67.5
2019,7,Nevada,all sectors,9.46,390.47145,4128.08724,73.3
2019,8,Nevada,all sectors,9.96,425.31565,4272.34859,73.2
2019,9,Nevada,all sectors,9.73,340.55361,3498.37714,62.3
2019,10,Nevada,all sectors,8.48,226.21656,2666.85202,47.6
2019,11,Nevada,all sectors,8.16,207.80085,2546.84891,43.1
2019,12,Nevada,all sectors,8.25,231.59173,2806.96768,35.4
2020,1,Nevada,all sectors,8.11,228.34026,2817.02856,38.7
2020,2,Nevada,all sectors,7.99,205.68097,2575.56702,39.7
2020,3,Nevada,all sectors,7.71,210.01964,2723.93339,40.1
2020,4,Nevada,all sectors,7.86,196.67898,2503.86248,51.8
2020,5,Nevada,all sectors,8.09,246.65159,3049.6287,59.4
2020,6,Nevada,all sectors,8.72,310.79865,3564.58134,66.9
2020,7,Nevada,all sectors,8.83,384.41114,4351.98566,73.1
2020,8,Nevada,all sectors,9.01,401.89581,4458.30549,75.1
2020,9,Nevada,all sectors,9.44,345.84868,3664.84893,64.8
2020,10,Nevada,all sectors,7.84,239.32257,3051.28429,54.2
2020,11,Nevada,all sectors,7.61,200.82481,2638.27914,40.4
2020,12,Nevada,all sectors,7.62,216.06696,2834.59401,34.7
2021,1,Nevada,all sectors,7.87,220.48093,2800.83621,36.6
2021,2,Nevada,all sectors,8.02,195.85095,2440.54941,39.0
2021,3,Nevada,all sectors,7.83,207.03429,2644.86821,42.1
2021,4,Nevada,all sectors,8.01,216.65138,2703.56922,52.2
2021,5,Nevada,all sectors,7.78,248.36926,3193.20716,60.0
2021,6,Nevada,all sectors,9.0,366.91317,4075.64929,73.8
2021,7,Nevada,all sectors,9.33,435.17476,4664.47279,79.1
2021,8,Nevada,all sectors,9.24,406.95329,4403.41796,73.6
2021,9,Nevada,all sectors,9.23,343.8217,3724.74476,66.6
2021,10,Nevada,all sectors,8.47,244.38745,2885.38642,51.4
2021,11,Nevada,all sectors,8.45,221.89487,2627.20541,46.1
2021,12,Nevada,all sectors,8.48,243.28408,2868.13516,35.2
2022,1,Nevada,all sectors,9.18,260.41655,2835.33526,35.2
2022,2,Nevada,all sectors,9.31,234.56196,2519.27159,35.8
2022,3,Nevada,all sectors,9.15,245.34601,2681.17408,46.2
2022,4,Nevada,all sectors,9.82,268.86663,2738.77918,49.8
2022,5,Nevada,all sectors,9.94,320.12316,3220.76484,57.0
2022,6,Nevada,all sectors,10.83,421.21534,3889.60236,67.6
2022,7,Nevada,all sectors,11.73,532.98063,4545.28952,76.9
2022,8,Nevada,all sectors,11.85,520.63541,4392.42918,75.1
2022,9,Nevada,all sectors,12.79,484.03717,3783.71254,67.8
2022,10,Nevada,all sectors,11.24,347.40342,3090.15752,54.4
2022,11,Nevada,all sectors,11.18,305.36113,2731.81969,34.6
2022,12,Nevada,all sectors,12.48,360.74618,2891.67125,32.8
2023,1,Nevada,all sectors,13.07,382.88218,2930.06882,27.5
2023,2,Nevada,all sectors,12.73,331.27306,2602.55945,31.2
2023,3,Nevada,all sectors,12.42,339.56001,2734.33425,34.5
2023,4,Nevada,all sectors,12.8,345.85257,2701.69993,49.7
2023,5,Nevada,all sectors,12.68,403.085,3179.60851,57.5
2023,6,Nevada,all sectors,13.96,478.34953,3426.48956,63.5
2023,7,Nevada,all sectors,14.2,659.5999,4646.69839,77.3
2023,8,Nevada,all sectors,14.26,599.80154,4205.96744,71.9
2023,9,Nevada,all sectors,14.03,477.73853,3405.35323,63.0
2023,10,Nevada,all sectors,10.85,317.67307,2926.7305,52.5
2023,11,Nevada,all sectors,12.03,331.04802,2751.00406,40.2
2023,12,Nevada,all sectors,11.42,324.09197,2838.75592,36.9
2024,1,Nevada,all sectors,11.92,348.10827,2921.20209,37.9
2001,1,New Hampshire,all sectors,11.77,114.80131,975.7793,18.9
2001,2,New Hampshire,all sectors,11.31,95.38845,843.22505,23.7
2001,3,New Hampshire,all sectors,11.53,100.92186,875.04431,29.7
2001,4,New Hampshire,all sectors,11.75,93.09297,792.41891,44.3
2001,5,New Hampshire,all sectors,10.39,84.12018,809.93177,56.7
2001,6,New Hampshire,all sectors,10.66,92.60493,868.61934,66.8
2001,7,New Hampshire,all sectors,11.08,99.11242,894.45017,66.9
2001,8,New Hampshire,all sectors,10.6,101.96297,962.04347,70.1
2001,9,New Hampshire,all sectors,10.04,83.4938,831.84015,60.5
2001,10,New Hampshire,all sectors,11.0,90.17793,819.93248,49.4
2001,11,New Hampshire,all sectors,10.37,82.12528,792.2038,41.0
2001,12,New Hampshire,all sectors,10.75,91.3609,850.06225,32.4
2002,1,New Hampshire,all sectors,10.59,95.0838,897.60545,29.0
2002,2,New Hampshire,all sectors,10.1,82.5651,817.39452,27.9
2002,3,New Hampshire,all sectors,10.44,86.13526,824.71374,34.6
2002,4,New Hampshire,all sectors,10.84,84.33574,777.79007,47.2
2002,5,New Hampshire,all sectors,10.63,84.53151,795.38094,53.5
2002,6,New Hampshire,all sectors,10.47,85.37203,815.49484,62.9
2002,7,New Hampshire,all sectors,10.89,102.69264,943.00753,66.2
2002,8,New Hampshire,all sectors,10.24,100.78421,984.46093,71.2
2002,9,New Hampshire,all sectors,10.35,89.39709,863.37572,63.7
2002,10,New Hampshire,all sectors,11.2,93.8438,837.86244,45.7
2002,11,New Hampshire,all sectors,10.46,84.96858,812.44224,35.8
2002,12,New Hampshire,all sectors,10.9,110.52724,1013.85858,25.1
2003,1,New Hampshire,all sectors,10.38,104.47198,1006.37185,10.9
2003,2,New Hampshire,all sectors,10.74,97.64428,909.07554,18.3
2003,3,New Hampshire,all sectors,10.89,97.99904,899.66241,31.5
2003,4,New Hampshire,all sectors,10.76,89.33075,830.06993,38.3
2003,5,New Hampshire,all sectors,10.83,88.91393,820.7422,54.2
2003,6,New Hampshire,all sectors,10.98,95.41361,868.91596,65.0
2003,7,New Hampshire,all sectors,10.91,110.32531,1011.253,71.8
2003,8,New Hampshire,all sectors,10.87,112.0895,1031.354,71.2
2003,9,New Hampshire,all sectors,10.95,102.24432,933.95689,61.8
2003,10,New Hampshire,all sectors,10.96,94.67925,864.12221,48.2
2003,11,New Hampshire,all sectors,10.9,91.33672,837.8556,41.0
2003,12,New Hampshire,all sectors,10.83,103.84531,959.16241,28.1
2004,1,New Hampshire,all sectors,10.62,111.38498,1048.61846,13.5
2004,2,New Hampshire,all sectors,11.51,107.02099,929.52781,25.3
2004,3,New Hampshire,all sectors,11.23,101.71234,905.32553,36.0
2004,4,New Hampshire,all sectors,11.16,94.42341,845.96095,46.7
2004,5,New Hampshire,all sectors,11.47,96.3727,840.10471,51.0
2004,6,New Hampshire,all sectors,11.54,98.70529,855.63444,63.0
2004,7,New Hampshire,all sectors,11.49,110.7438,963.72135,69.4
2004,8,New Hampshire,all sectors,11.61,116.00634,998.94087,69.1
2004,9,New Hampshire,all sectors,11.58,104.47381,902.15821,61.3
2004,10,New Hampshire,all sectors,11.74,100.16806,853.21377,49.2
2004,11,New Hampshire,all sectors,11.44,97.79937,854.90673,39.2
2004,12,New Hampshire,all sectors,11.17,108.9749,975.19617,27.8
2005,1,New Hampshire,all sectors,11.28,115.43511,1023.27272,18.8
2005,2,New Hampshire,all sectors,12.45,112.66753,904.79967,23.9
2005,3,New Hampshire,all sectors,12.29,111.03141,903.70988,28.9
2005,4,New Hampshire,all sectors,12.38,104.57055,844.99107,47.1
2005,5,New Hampshire,all sectors,12.26,102.59078,836.91013,51.3
2005,6,New Hampshire,all sectors,11.9,112.49651,945.24857,67.8
2005,7,New Hampshire,all sectors,11.93,124.55123,1043.71148,70.9
2005,8,New Hampshire,all sectors,12.78,136.1586,1065.1691,70.7
2005,9,New Hampshire,all sectors,13.49,125.69998,932.04037,63.5
2005,10,New Hampshire,all sectors,12.81,114.3788,892.80854,50.5
2005,11,New Hampshire,all sectors,13.02,112.26407,861.97252,38.5
2005,12,New Hampshire,all sectors,13.79,136.55943,989.99396,25.1
2006,1,New Hampshire,all sectors,13.85,141.59617,1021.99827,29.0
2006,2,New Hampshire,all sectors,14.5,128.02152,882.63962,25.2
2006,3,New Hampshire,all sectors,14.26,131.40625,921.19825,33.5
2006,4,New Hampshire,all sectors,14.5,119.247,822.42828,47.8
2006,5,New Hampshire,all sectors,14.63,122.26069,835.40418,56.2
2006,6,New Hampshire,all sectors,14.36,132.72323,924.09084,66.6
2006,7,New Hampshire,all sectors,13.53,143.05763,1057.21432,73.3
2006,8,New Hampshire,all sectors,12.91,134.78888,1044.13115,67.0
2006,9,New Hampshire,all sectors,13.36,118.46567,886.43672,59.6
2006,10,New Hampshire,all sectors,13.59,117.27168,863.12298,48.8
2006,11,New Hampshire,all sectors,13.12,115.98902,884.09299,43.3
2006,12,New Hampshire,all sectors,13.73,130.67426,951.5854,34.3
2007,1,New Hampshire,all sectors,14.36,142.34703,991.10273,25.9
2007,2,New Hampshire,all sectors,13.98,133.71521,956.71895,19.8
2007,3,New Hampshire,all sectors,14.07,131.21135,932.43131,32.8
2007,4,New Hampshire,all sectors,13.94,119.29084,855.84618,43.1
2007,5,New Hampshire,all sectors,13.89,121.09777,871.68412,58.4
2007,6,New Hampshire,all sectors,13.98,127.46493,911.57861,65.4
2007,7,New Hampshire,all sectors,14.11,140.23776,994.07593,69.2
2007,8,New Hampshire,all sectors,14.1,146.25639,1037.53073,69.1
2007,9,New Hampshire,all sectors,13.61,126.14678,926.80854,62.0
2007,10,New Hampshire,all sectors,14.06,122.97677,874.77408,54.4
2007,11,New Hampshire,all sectors,13.64,121.65957,891.69151,36.5
2007,12,New Hampshire,all sectors,13.97,138.53061,991.61331,24.3
2008,1,New Hampshire,all sectors,13.88,141.29943,1017.8481,24.7
2008,2,New Hampshire,all sectors,13.87,128.73008,928.27896,25.7
2008,3,New Hampshire,all sectors,13.87,127.31586,917.70156,31.3
2008,4,New Hampshire,all sectors,13.96,120.66483,864.5029,46.6
2008,5,New Hampshire,all sectors,14.38,121.08719,841.76928,55.2
2008,6,New Hampshire,all sectors,14.77,135.97757,920.34533,66.6
2008,7,New Hampshire,all sectors,15.08,154.42099,1023.87306,70.9
2008,8,New Hampshire,all sectors,15.1,148.50621,983.73996,66.0
2008,9,New Hampshire,all sectors,15.17,135.34557,892.31984,60.9
2008,10,New Hampshire,all sectors,15.36,130.24171,847.69371,46.9
2008,11,New Hampshire,all sectors,15.01,129.41085,861.97622,37.4
2008,12,New Hampshire,all sectors,15.2,133.30826,877.24008,27.7
2009,1,New Hampshire,all sectors,15.22,151.73723,996.89915,15.6
2009,2,New Hampshire,all sectors,15.27,150.81173,987.39712,24.9
2009,3,New Hampshire,all sectors,15.22,130.42976,856.86204,32.9
2009,4,New Hampshire,all sectors,15.84,136.18887,859.66577,47.5
2009,5,New Hampshire,all sectors,15.27,123.64904,809.54176,56.5
2009,6,New Hampshire,all sectors,15.42,122.67222,795.52714,62.5
2009,7,New Hampshire,all sectors,15.38,135.97713,884.36106,66.3
2009,8,New Hampshire,all sectors,14.63,148.4202,1014.21781,69.2
2009,9,New Hampshire,all sectors,14.58,136.74125,938.15292,57.8
2009,10,New Hampshire,all sectors,14.81,124.58939,841.40098,45.7
2009,11,New Hampshire,all sectors,14.71,121.12952,823.37617,42.0
2009,12,New Hampshire,all sectors,14.84,132.22958,891.09109,25.8
2010,1,New Hampshire,all sectors,14.71,147.84387,1005.39541,23.7
2010,2,New Hampshire,all sectors,14.32,131.47224,917.82609,28.6
2010,3,New Hampshire,all sectors,14.61,124.76609,853.95343,39.8
2010,4,New Hampshire,all sectors,14.66,122.46681,835.28772,49.5
2010,5,New Hampshire,all sectors,14.62,118.64828,811.40416,60.2
2010,6,New Hampshire,all sectors,14.7,124.58889,847.66889,66.4
2010,7,New Hampshire,all sectors,14.81,153.69613,1037.93215,74.3
2010,8,New Hampshire,all sectors,15.17,157.05582,1035.4002,70.0
2010,9,New Hampshire,all sectors,15.17,147.20051,970.20863,63.5
2010,10,New Hampshire,all sectors,15.14,129.68498,856.84298,48.3
2010,11,New Hampshire,all sectors,15.18,123.30387,812.32028,38.1
2010,12,New Hampshire,all sectors,14.91,135.03627,905.83405,26.8
2011,1,New Hampshire,all sectors,14.96,148.27861,991.03023,19.1
2011,2,New Hampshire,all sectors,14.91,141.50093,949.07728,22.4
2011,3,New Hampshire,all sectors,14.83,132.30569,891.99508,32.8
2011,4,New Hampshire,all sectors,14.73,128.02352,869.38256,46.0
2011,5,New Hampshire,all sectors,14.96,116.69656,779.84507,58.1
2011,6,New Hampshire,all sectors,14.87,132.02739,887.81488,64.5
2011,7,New Hampshire,all sectors,14.65,144.29559,985.10867,72.5
2011,8,New Hampshire,all sectors,14.67,148.34121,1011.15747,68.7
2011,9,New Hampshire,all sectors,14.55,138.69766,953.42735,63.0
2011,10,New Hampshire,all sectors,14.41,125.57995,871.43517,49.1
2011,11,New Hampshire,all sectors,14.62,119.34208,816.21433,42.1
2011,12,New Hampshire,all sectors,14.74,127.09231,862.11891,31.9
2012,1,New Hampshire,all sectors,14.45,139.76894,967.45623,26.4
2012,2,New Hampshire,all sectors,14.31,130.59264,912.72678,30.6
2012,3,New Hampshire,all sectors,14.33,125.45435,875.18486,41.6
2012,4,New Hampshire,all sectors,14.28,117.87804,825.55251,48.3
2012,5,New Hampshire,all sectors,14.26,112.1291,786.56051,59.4
2012,6,New Hampshire,all sectors,14.25,121.4418,852.43166,64.6
2012,7,New Hampshire,all sectors,14.1,141.93049,1006.59611,71.8
2012,8,New Hampshire,all sectors,13.95,149.45739,1071.38719,70.7
2012,9,New Hampshire,all sectors,14.03,136.43768,972.74451,59.8
2012,10,New Hampshire,all sectors,14.02,117.58784,838.97025,51.7
2012,11,New Hampshire,all sectors,14.17,118.0546,833.19439,35.5
2012,12,New Hampshire,all sectors,14.24,132.06743,927.456,31.1
2013,1,New Hampshire,all sectors,14.49,141.68384,977.63614,23.9
2013,2,New Hampshire,all sectors,14.66,144.56339,986.31869,25.8
2013,3,New Hampshire,all sectors,14.63,126.42507,863.8648,33.6
2013,4,New Hampshire,all sectors,14.37,123.22919,857.78086,45.6
2013,5,New Hampshire,all sectors,14.26,117.55269,824.54168,56.7
2013,6,New Hampshire,all sectors,14.31,125.88371,879.87792,65.7
2013,7,New Hampshire,all sectors,14.11,147.45461,1044.74234,73.0
2013,8,New Hampshire,all sectors,13.84,143.01577,1033.41075,67.3
2013,9,New Hampshire,all sectors,13.91,134.97544,970.04199,59.7
2013,10,New Hampshire,all sectors,14.16,116.1129,820.1463,48.8
2013,11,New Hampshire,all sectors,14.19,117.70699,829.46709,35.3
2013,12,New Hampshire,all sectors,14.71,140.54074,955.44744,24.4
2014,1,New Hampshire,all sectors,15.4,158.54715,1029.49369,19.4
2014,2,New Hampshire,all sectors,15.86,161.50103,1017.98815,21.5
2014,3,New Hampshire,all sectors,15.83,143.90907,909.3029,26.3
2014,4,New Hampshire,all sectors,15.24,131.70898,864.42303,44.5
2014,5,New Hampshire,all sectors,15.19,123.96568,816.04373,56.2
2014,6,New Hampshire,all sectors,15.07,125.64819,833.54458,65.7
2014,7,New Hampshire,all sectors,14.82,144.65505,975.77949,70.5
2014,8,New Hampshire,all sectors,14.62,142.65169,976.00248,66.2
2014,9,New Hampshire,all sectors,14.61,136.88737,936.65644,60.1
2014,10,New Hampshire,all sectors,14.88,123.57856,830.59183,51.9
2014,11,New Hampshire,all sectors,15.24,125.04142,820.36668,36.2
2014,12,New Hampshire,all sectors,15.81,147.63451,933.888,31.7
2015,1,New Hampshire,all sectors,16.89,167.89532,993.8229,19.4
2015,2,New Hampshire,all sectors,17.46,169.98913,973.62424,13.7
2015,3,New Hampshire,all sectors,17.45,166.96844,956.93619,28.7
2015,4,New Hampshire,all sectors,16.75,144.522,862.95925,45.2
2015,5,New Hampshire,all sectors,16.22,129.85193,800.36899,62.7
2015,6,New Hampshire,all sectors,15.65,142.10821,907.98039,64.0
2015,7,New Hampshire,all sectors,15.17,143.63208,946.83971,70.9
2015,8,New Hampshire,all sectors,14.98,154.76021,1033.43429,70.7
2015,9,New Hampshire,all sectors,15.11,150.66498,997.0971,65.2
2015,10,New Hampshire,all sectors,15.3,130.93754,856.03067,48.1
2015,11,New Hampshire,all sectors,15.48,125.36686,809.76277,42.6
2015,12,New Hampshire,all sectors,15.72,135.275,860.29253,37.5
2016,1,New Hampshire,all sectors,15.77,148.47286,941.4205,27.2
2016,2,New Hampshire,all sectors,15.9,148.15334,931.86108,29.0
2016,3,New Hampshire,all sectors,15.78,145.77432,924.04815,39.5
2016,4,New Hampshire,all sectors,15.75,133.79762,849.35483,45.0
2016,5,New Hampshire,all sectors,15.5,120.92759,780.3019,58.1
2016,6,New Hampshire,all sectors,15.13,131.40265,868.38409,66.4
2016,7,New Hampshire,all sectors,15.27,151.13152,989.97601,73.0
2016,8,New Hampshire,all sectors,15.6,167.01475,1070.9203,73.3
2016,9,New Hampshire,all sectors,15.61,156.90345,1005.16857,64.4
2016,10,New Hampshire,all sectors,15.71,133.27624,848.47017,50.9
2016,11,New Hampshire,all sectors,15.94,128.44522,806.05591,40.7
2016,12,New Hampshire,all sectors,15.96,141.90453,888.99451,28.6
2017,1,New Hampshire,all sectors,15.92,161.51525,1014.3385,29.1
2017,2,New Hampshire,all sectors,16.21,141.07274,870.0466,30.5
2017,3,New Hampshire,all sectors,16.04,141.38536,881.67511,29.4
2017,4,New Hampshire,all sectors,15.97,138.46335,866.79925,49.6
2017,5,New Hampshire,all sectors,16.06,125.89966,784.03311,55.1
2017,6,New Hampshire,all sectors,16.06,140.96774,878.00146,66.7
2017,7,New Hampshire,all sectors,16.02,156.99175,979.72862,70.2
2017,8,New Hampshire,all sectors,16.07,157.53298,980.50702,67.5
2017,9,New Hampshire,all sectors,16.13,143.17907,887.39789,65.1
2017,10,New Hampshire,all sectors,16.41,136.1878,829.94794,56.8
2017,11,New Hampshire,all sectors,16.35,138.05025,844.09492,37.9
2017,12,New Hampshire,all sectors,16.79,163.02624,970.69058,23.3
2018,1,New Hampshire,all sectors,17.11,177.14282,1035.23319,22.2
2018,2,New Hampshire,all sectors,17.51,152.29859,869.84293,31.4
2018,3,New Hampshire,all sectors,16.97,150.91875,889.2775,34.1
2018,4,New Hampshire,all sectors,17.02,139.18947,817.72784,41.7
2018,5,New Hampshire,all sectors,17.08,140.13062,820.25984,61.2
2018,6,New Hampshire,all sectors,16.63,146.12973,878.68368,65.5
2018,7,New Hampshire,all sectors,16.72,176.09413,1053.48906,73.2
2018,8,New Hampshire,all sectors,16.57,179.01397,1080.25725,72.6
2018,9,New Hampshire,all sectors,17.07,160.16292,938.34799,64.1
2018,10,New Hampshire,all sectors,17.06,146.03915,855.99697,47.1
2018,11,New Hampshire,all sectors,17.21,146.75675,852.5757,34.7
2018,12,New Hampshire,all sectors,17.35,165.63722,954.59204,28.6
2019,1,New Hampshire,all sectors,17.74,177.16378,998.47286,22.3
2019,2,New Hampshire,all sectors,17.78,157.65942,886.55206,25.3
2019,3,New Hampshire,all sectors,17.47,155.83099,892.06843,31.9
2019,4,New Hampshire,all sectors,17.36,139.70368,804.65982,45.5
2019,5,New Hampshire,all sectors,17.03,136.25062,800.27373,54.4
2019,6,New Hampshire,all sectors,16.85,141.21643,838.32436,65.0
2019,7,New Hampshire,all sectors,16.61,176.27947,1061.36282,75.8
2019,8,New Hampshire,all sectors,16.82,168.56002,1002.12821,68.3
2019,9,New Hampshire,all sectors,16.99,143.67159,845.50532,60.2
2019,10,New Hampshire,all sectors,17.03,137.46507,807.20205,50.5
2019,11,New Hampshire,all sectors,17.07,141.34335,827.93359,34.4
2019,12,New Hampshire,all sectors,17.15,162.39259,947.17378,27.8
2020,1,New Hampshire,all sectors,17.42,168.49023,967.14072,28.5
2020,2,New Hampshire,all sectors,17.04,150.0585,880.74361,28.1
2020,3,New Hampshire,all sectors,16.53,142.29086,860.78237,38.1
2020,4,New Hampshire,all sectors,16.72,130.40389,779.74883,43.1
2020,5,New Hampshire,all sectors,16.71,131.28543,785.81211,57.1
2020,6,New Hampshire,all sectors,16.45,146.86254,892.82317,67.8
2020,7,New Hampshire,all sectors,16.01,173.12263,1081.4837,74.0
2020,8,New Hampshire,all sectors,16.44,167.43678,1018.6483,70.2
2020,9,New Hampshire,all sectors,16.42,142.54634,868.214,62.1
2020,10,New Hampshire,all sectors,16.59,133.42452,804.40397,49.6
2020,11,New Hampshire,all sectors,16.75,136.22768,813.14442,41.0
2020,12,New Hampshire,all sectors,16.64,156.51104,940.58381,30.9
2021,1,New Hampshire,all sectors,16.86,163.01218,966.66504,26.5
2021,2,New Hampshire,all sectors,17.48,158.4201,906.41368,24.7
2021,3,New Hampshire,all sectors,17.07,153.47344,898.94123,36.8
2021,4,New Hampshire,all sectors,17.34,136.82259,788.93904,46.8
2021,5,New Hampshire,all sectors,16.98,136.13623,801.77943,57.9
2021,6,New Hampshire,all sectors,17.03,164.47581,965.78894,70.0
2021,7,New Hampshire,all sectors,17.13,169.22184,987.67125,68.1
2021,8,New Hampshire,all sectors,17.0,181.66495,1068.32764,71.9
2021,9,New Hampshire,all sectors,17.72,159.75524,901.69051,63.6
2021,10,New Hampshire,all sectors,17.66,144.7753,819.77025,54.1
2021,11,New Hampshire,all sectors,17.95,147.16326,820.07215,38.5
2021,12,New Hampshire,all sectors,18.38,173.03676,941.20883,31.8
2022,1,New Hampshire,all sectors,19.08,195.30971,1023.50158,19.6
2022,2,New Hampshire,all sectors,19.88,180.71272,909.24768,27.9
2022,3,New Hampshire,all sectors,19.66,175.82912,894.14636,35.8
2022,4,New Hampshire,all sectors,19.15,152.32774,795.63746,46.1
2022,5,New Hampshire,all sectors,18.93,156.83821,828.56605,59.9
2022,6,New Hampshire,all sectors,18.94,164.91775,870.64157,64.6
2022,7,New Hampshire,all sectors,18.84,198.85437,1055.28322,73.2
2022,8,New Hampshire,all sectors,22.61,245.23228,1084.81766,73.0
2022,9,New Hampshire,all sectors,24.62,214.26176,870.11979,60.3
2022,10,New Hampshire,all sectors,22.87,176.34131,771.15455,49.8
2022,11,New Hampshire,all sectors,23.55,187.35667,795.52653,42.5
2022,12,New Hampshire,all sectors,25.13,231.10956,919.48755,31.1
2023,1,New Hampshire,all sectors,25.95,243.7248,939.3886,31.6
2023,2,New Hampshire,all sectors,25.82,230.2978,892.05851,27.2
2023,3,New Hampshire,all sectors,24.86,219.34686,882.23761,35.4
2023,4,New Hampshire,all sectors,23.98,187.3331,781.11319,48.0
2023,5,New Hampshire,all sectors,23.41,184.44272,787.95442,56.9
2023,6,New Hampshire,all sectors,22.89,192.93923,843.01521,64.2
2023,7,New Hampshire,all sectors,23.36,244.42788,1046.18186,73.0
2023,8,New Hampshire,all sectors,21.45,209.53349,976.67511,67.8
2023,9,New Hampshire,all sectors,19.91,180.72481,907.7344,63.8
2023,10,New Hampshire,all sectors,20.94,168.81289,806.31423,54.0
2023,11,New Hampshire,all sectors,21.51,177.99378,827.47952,36.2
2023,12,New Hampshire,all sectors,21.6,194.47963,900.47993,35.1
