state,year,month,month_name,avg_temp,precipitation,snowfall
New Mexico,2001,12,December,36.34141461970997,0.1932432432432432,0.0
New Mexico,2002,1,January,37.09609351879254,0.1945074106364429,1.6615582467045331
New Mexico,2002,2,February,40.38456749672346,0.4075289575289575,0.0
New Mexico,2002,3,March,45.402440224102214,0.0752397558849171,0.0
New Mexico,2002,4,April,61.28533944954128,0.1852252252252252,
New Mexico,2002,5,May,66.7507916033105,0.0339145597210113,
New Mexico,2002,6,June,77.63655045871559,0.2811711711711712,
New Mexico,2002,7,July,77.60487244746966,0.8810810810810811,
New Mexico,2002,8,August,75.93470257472626,1.635440278988666,
New Mexico,2002,9,September,69.21755963302752,1.1322769567597153,
New Mexico,2002,10,October,56.3727812962415,0.4700778642936596,
New Mexico,2002,11,November,45.3411376146789,0.2535632183908046,
New Mexico,2002,12,December,36.61298609055934,0.643270300333704,5.795454545454546
New Mexico,2003,1,January,42.83366676531518,0.0063403781979977,0.0
New Mexico,2003,2,February,41.780923984272604,1.0911740558292282,4.455357142857142
New Mexico,2003,3,March,47.84767090855283,0.6248053392658509,0.0
New Mexico,2003,4,April,56.46376146788991,0.0085823754789272,0.0
New Mexico,2003,5,May,67.49685705830127,0.0866889136077122,0.0
New Mexico,2003,6,June,74.08025688073394,0.187471264367816,0.0
New Mexico,2003,7,July,80.112044983723,1.0051538746755655,0.0
New Mexico,2003,8,August,76.76337377922462,0.9288097886540602,0.0
New Mexico,2003,9,September,70.18708256880734,0.3953256704980842,0.0
New Mexico,2003,10,October,62.014613791062445,0.9055246570263256,0.0
New Mexico,2003,11,November,46.82649541284403,0.5853256704980843,0.0
New Mexico,2003,12,December,37.967007990529744,0.2311303747458862,0.8064516129032258
New Mexico,2004,1,January,35.03043744227593,0.2932146829810901,0.0
New Mexico,2004,2,February,34.80313389675459,0.7294094332144273,5.501737503341353
New Mexico,2004,3,March,50.654255550900714,0.6801836011916178,0.0
New Mexico,2004,4,April,52.1123217229769,1.846537191174528,0.0208333333333333
New Mexico,2004,5,May,65.11328445747802,0.1353726362625139,0.0
New Mexico,2004,6,June,72.11635579937304,0.5103448275862069,0.0
New Mexico,2004,7,July,74.63852779182257,1.5842788283277711,0.0
New Mexico,2004,8,August,70.71831691778743,1.0344456803856137,0.0
New Mexico,2004,9,September,65.52723238574963,1.1428352490421456,0.0
New Mexico,2004,10,October,54.151857378809545,0.7169509331355828,0.0
New Mexico,2004,11,November,41.32641189267142,1.0582375478927204,0.4409090909090908
New Mexico,2004,12,December,34.16878047758693,0.457582499073044,4.44107965766952
New Mexico,2005,1,January,39.4085323941909,0.6737186876566096,0.2045454545454545
New Mexico,2005,2,February,40.52350529100529,0.8514684924779514,0.1233766233766233
New Mexico,2005,3,March,43.45965004887586,0.3481661026853283,2.6752199413489737
New Mexico,2005,4,April,53.11057142857143,0.4274322896533952,0.0
New Mexico,2005,5,May,64.28935294117647,0.2622880264946547,0.1114369501466275
New Mexico,2005,6,June,71.93472727272727,0.1045086139230775,0.0
New Mexico,2005,7,July,78.28678936191727,0.5851825110550327,0.0
New Mexico,2005,8,August,72.42293703441536,1.272553747864999,0.0
New Mexico,2005,9,September,68.46503151260504,0.9371264154354983,0.0
New Mexico,2005,10,October,54.83337976539589,0.4891128134007045,0.0
New Mexico,2005,11,November,43.51390683859751,0.0194529608450939,0.0
New Mexico,2005,12,December,35.41531665775826,0.0629938221573818,0.0
New Mexico,2006,1,January,37.07304590126026,0.0627430611080163,0.0183284457478005
New Mexico,2006,2,February,39.801861806757444,0.0398686854658418,0.0
New Mexico,2006,3,March,45.635320906664255,0.1933841040254765,0.0740469208211143
New Mexico,2006,4,April,57.421995793372744,0.0559832337648974,0.0
New Mexico,2006,5,May,67.49405495586112,0.1097286988978916,0.0
New Mexico,2006,6,June,74.99313756025212,0.45350278656481,0.0
New Mexico,2006,7,July,75.27324703987892,2.1071552102703435,0.0
New Mexico,2006,8,August,70.27663618904091,2.4151824275941416,0.0
New Mexico,2006,9,September,61.44958180484225,1.2636463441923982,0.0
New Mexico,2006,10,October,53.71833655666353,1.1091924120806584,0.0
New Mexico,2006,11,November,44.73523870143781,0.0309298905049844,0.4424242424242424
New Mexico,2006,12,December,33.0839615648593,0.3913355961985675,18.23607038123167
New Mexico,2007,1,January,30.146901751103922,0.5180824858935767,31.124423963133644
New Mexico,2007,2,February,38.9390911009794,0.2195670785992616,3.980320699708455
New Mexico,2007,3,March,48.453624984720506,0.3361923534487151,0.0
New Mexico,2007,4,April,53.58111149825784,0.4015332034027544,0.0
New Mexico,2007,5,May,61.58721976910355,0.8553898231066615,0.0
New Mexico,2007,6,June,72.64663989464583,0.513063426413974,0.0
New Mexico,2007,7,July,75.1583403034553,1.311582597912683,0.0
New Mexico,2007,8,August,75.52613253296188,1.0235026270095515,0.0
New Mexico,2007,9,September,68.10458797222549,0.6406622580127629,0.0
New Mexico,2007,10,October,57.12702964314364,0.153069721391079,0.0
New Mexico,2007,11,November,46.185654466282216,0.2327663682639986,1.192517006802721
New Mexico,2007,12,December,34.393223808999544,0.3922410294260587,0.1830151415404871
New Mexico,2008,1,January,30.968231600820587,0.2074174473408735,0.0164581961816984
New Mexico,2008,2,February,39.325540845648604,0.3387700580728853,0.6861365235749473
New Mexico,2008,3,March,45.896498216810386,0.0528309396928271,0.216589861751152
New Mexico,2008,4,April,53.51374902492144,0.0185915838547417,0.0
New Mexico,2008,5,May,61.665958664493076,0.2095374406030069,0.0
New Mexico,2008,6,June,73.28537450106495,0.3292563150080718,0.0
New Mexico,2008,7,July,72.77430053258861,1.8063310242797224,0.0
New Mexico,2008,8,August,71.90514897989229,1.1212023185298978,0.0
New Mexico,2008,9,September,64.93676883300205,0.4112310471936227,0.0
New Mexico,2008,10,October,54.66092511925339,0.637224920030948,0.0
New Mexico,2008,11,November,43.511195491609286,0.2167814276116286,0.0
New Mexico,2008,12,December,35.09253267138251,0.3154935206401557,1.32587228439763
New Mexico,2009,1,January,36.053665554319615,0.0464240339262085,0.0
New Mexico,2009,2,February,40.94591967291967,0.0505965063548001,0.0
New Mexico,2009,3,March,46.75947079294454,0.2425189648910423,0.3173140223831468
New Mexico,2009,4,April,52.866413556920165,0.112270871308786,0.0
New Mexico,2009,5,May,65.01299227873571,0.3050388783378663,0.0
New Mexico,2009,6,June,69.69516622358151,0.7295670941158268,0.0
New Mexico,2009,7,July,75.95249921689461,0.796810224256134,0.0
New Mexico,2009,8,August,73.36189292255143,0.7202199685236339,0.0
New Mexico,2009,9,September,64.1290301313629,0.8038110692872696,0.0
New Mexico,2009,10,October,52.37801429021751,0.6074805554793324,0.0
New Mexico,2009,11,November,43.72381994184393,0.1090058418354317,0.0
New Mexico,2009,12,December,30.241397436635946,0.2342466819483364,0.5161290322580646
New Mexico,2010,1,January,32.228648474176275,0.613947766180584,0.5516787360105333
New Mexico,2010,2,February,35.24311986863711,0.4983483544587365,3.111516034985423
New Mexico,2010,3,March,43.116972243563,0.1730260044699732,0.0994075049374588
New Mexico,2010,4,April,53.26827551574376,0.3114798257116197,0.0
New Mexico,2010,5,May,61.531588841266256,0.0824155327931508,0.0
New Mexico,2010,6,June,74.20391498489514,0.3586273330503703,0.0
New Mexico,2010,7,July,74.12967152962645,2.192731917373941,0.0
New Mexico,2010,8,August,72.79717629845128,1.0367878072473675,0.0
New Mexico,2010,9,September,69.18671115247403,0.9032359862722666,0.0
New Mexico,2010,10,October,56.9127709176304,0.4682332799548833,0.0
New Mexico,2010,11,November,41.37367364860233,0.0660540249639775,0.0
New Mexico,2010,12,December,38.74673630824701,0.2825212191356907,0.1658986175115207
New Mexico,2011,1,January,32.55296689458675,0.0211552252559804,0.1000658327847267
New Mexico,2011,2,February,34.90050676454735,0.0526932224560683,1.3921282798833818
New Mexico,2011,3,March,49.87616526535041,0.0195812693833886,0.0
New Mexico,2011,4,April,56.671344342968425,0.0741685273790537,0.0
New Mexico,2011,5,May,60.95734409914341,0.0381911931996821,0.0
New Mexico,2011,6,June,75.27232761225072,0.0356354514612227,0.0
New Mexico,2011,7,July,76.86465940802847,1.1826203390052925,0.0
New Mexico,2011,8,August,75.85745722544613,0.8592118622123802,0.0
New Mexico,2011,9,September,66.07483560389235,0.8015857662819168,0.0
New Mexico,2011,10,October,54.67083962650851,1.071805823511227,0.0
New Mexico,2011,11,November,42.336302249642976,0.5662759625599916,0.0
New Mexico,2011,12,December,29.900489275247555,0.7912743313780377,6.457373271889401
New Mexico,2012,1,January,36.275460379844006,0.1351490817075384,0.0
New Mexico,2012,2,February,37.92458982029722,0.1205779451139307,1.2401477832512315
New Mexico,2012,3,March,48.11491138609845,0.1245152240127745,1.1457373271889402
New Mexico,2012,4,April,57.47993166397794,0.4975626781046109,0.0
New Mexico,2012,5,May,65.41598344245853,0.1532382839024131,0.0
New Mexico,2012,6,June,76.78114612009567,0.1213450688332204,0.0
New Mexico,2012,7,July,74.83797059252598,1.3568704549613158,0.0
New Mexico,2012,8,August,74.65378242505196,0.9063379133218872,0.0
New Mexico,2012,9,September,67.17698456908431,0.4596336041525615,0.0
New Mexico,2012,10,October,57.13384080895537,0.0772573001070172,0.0
New Mexico,2012,11,November,45.56485536874348,0.1000892135048042,0.0
New Mexico,2012,12,December,35.04769298727041,0.1947720075645172,0.1745391705069124
New Mexico,2013,1,January,30.36546468225417,0.1815351646549655,0.596774193548387
New Mexico,2013,2,February,36.629980062961536,0.1187328038114787,1.9866071428571428
New Mexico,2013,3,March,48.68506727125067,0.0510323312120547,0.0144009216589861
New Mexico,2013,4,April,55.248954478997554,0.027416597403826,0.0
New Mexico,2013,5,May,64.25737787973203,0.0667148441454519,0.0
New Mexico,2013,6,June,76.70303044304306,0.1458826132411244,0.0
New Mexico,2013,7,July,73.8975810618804,2.2972155230442373,0.0
New Mexico,2013,8,August,73.17779699908601,1.254228703878861,0.0
New Mexico,2013,9,September,66.72746131642951,2.3016952865825653,0.0
New Mexico,2013,10,October,53.16052709731912,0.1664184843238347,0.0
New Mexico,2013,11,November,42.442197971365054,0.7379509324354044,0.4047619047619047
New Mexico,2013,12,December,33.3496860186532,0.180075298244375,2.5864055299539173
New Mexico,2014,1,January,36.101662439340416,0.0010455582737542,0.0
New Mexico,2014,2,February,43.18485480528244,0.050098557297315,1.5114795918367343
New Mexico,2014,3,March,47.431214930169325,0.288891572632484,0.0
New Mexico,2014,4,April,54.04797148541114,0.0696925790259123,0.0
New Mexico,2014,5,May,62.2254652605459,0.2349255361651824,0.0
New Mexico,2014,6,June,75.45434041522137,0.118849200965603,0.0
New Mexico,2014,7,July,75.01683561246551,2.091802291061505,0.0
New Mexico,2014,8,August,71.46180912971414,1.139709407145859,0.0
New Mexico,2014,9,September,67.33520413171013,1.1681238637905305,0.0
New Mexico,2014,10,October,57.6997017176372,0.4398163069699874,0.0
New Mexico,2014,11,November,42.52651027126305,0.1603219694615425,0.1547619047619048
New Mexico,2014,12,December,36.87313651920938,0.4110631636605352,0.869815668202765
New Mexico,2015,1,January,35.03034364291622,0.5478126602444819,1.9527649769585251
New Mexico,2015,2,February,41.345906400864095,0.2049849145523113,6.811224489795919
New Mexico,2015,3,March,49.321358993713,0.2802216879271578,0.0
New Mexico,2015,4,April,54.295220689655174,0.2513160228953879,0.0
New Mexico,2015,5,May,59.40017374005305,0.8168996392450506,0.0
New Mexico,2015,6,June,73.43905305039787,0.5050624257185103,0.0
New Mexico,2015,7,July,72.68412256259927,4.900436643369165,0.0
New Mexico,2015,8,August,74.07580057241145,0.8135264013767172,0.0
New Mexico,2015,9,September,69.56233080712391,0.4501352309532386,0.0
New Mexico,2015,10,October,57.47433135107384,1.7744161663594065,0.0
New Mexico,2015,11,November,42.6057612472293,0.2030178244252318,0.125
New Mexico,2015,12,December,34.42263253508172,0.2864576987943876,9.210829493087555
New Mexico,2016,1,January,33.75834213228374,0.291170853975903,4.302995391705069
New Mexico,2016,2,February,41.68228362911035,0.0623973727422003,0.0184729064039408
New Mexico,2016,3,March,49.223528109682306,0.0176992660863628,0.0
New Mexico,2016,4,April,53.609454907161805,0.3173229345610298,0.0
New Mexico,2016,5,May,61.496439548215974,0.1242890376961037,0.0
New Mexico,2016,6,June,75.39547399251205,0.4485653537135018,0.0
New Mexico,2016,7,July,78.55931557978543,0.8144527877791233,0.0
New Mexico,2016,8,August,70.01103208702006,1.463801896538162,0.0
New Mexico,2016,9,September,66.58016877368067,0.6895662736074515,0.0
New Mexico,2016,10,October,59.96598836741086,0.2457167575966241,0.0
New Mexico,2016,11,November,45.91191016096205,0.448934851805131,0.0
New Mexico,2016,12,December,37.036580472369515,0.3942114021052257,0.0
New Mexico,2017,1,January,37.036121944665,0.5321216086253974,1.036866359447005
New Mexico,2017,2,February,44.174666536268475,0.2363939291391828,0.7461734693877551
New Mexico,2017,3,March,51.804808981184806,0.1185149187503361,0.0
New Mexico,2017,4,April,55.14856081113396,0.2174551679186861,0.0952380952380952
New Mexico,2017,5,May,62.1178231260192,0.1665324489219351,0.0
New Mexico,2017,6,June,75.40872374591892,0.2362771770957678,0.0
New Mexico,2017,7,July,75.4676755815434,1.6932615188643256,0.0
New Mexico,2017,8,August,71.92181410690566,1.137244427362235,0.0
New Mexico,2017,9,September,67.76392849968913,0.9533214944172728,0.0
New Mexico,2017,10,October,56.66604447228312,0.2738013687761395,0.0
New Mexico,2017,11,November,49.84185300404316,0.0414130104260039,0.0
New Mexico,2017,12,December,37.61148505411143,0.0702249681610807,0.0
New Mexico,2018,1,January,36.32562679136473,0.0326592771202724,0.0
New Mexico,2018,2,February,41.77225820026791,0.5374696428995946,0.0
New Mexico,2018,3,March,48.08695237306704,0.1023734598252446,0.0
New Mexico,2018,4,April,57.88023929089547,0.0591479092566049,0.0
New Mexico,2018,5,May,67.87883324513754,0.1261736278947505,0.0
New Mexico,2018,6,June,76.77185776459898,0.4810596674186809,0.0
New Mexico,2018,7,July,76.33098415911766,1.5837314387455637,0.0
New Mexico,2018,8,August,73.83940186275706,0.8948535523948756,0.0
New Mexico,2018,9,September,67.99970000408481,0.8703480005645516,0.0
New Mexico,2018,10,October,54.102613208556726,1.1927235534399727,0.0
New Mexico,2018,11,November,40.66452396281322,0.0225203711782161,0.0135135135135135
New Mexico,2018,12,December,34.90925699125293,0.2721524759466436,0.8282476024411508
New Mexico,2019,1,January,33.86141810209834,0.2111907785684032,1.7131647776809067
New Mexico,2019,2,February,37.610255056486125,0.5056500712510943,2.142857142857143
New Mexico,2019,3,March,47.26114449998334,0.3250063096593726,0.021795989537925
New Mexico,2019,4,April,55.53048870502335,0.3735236184530233,0.0
New Mexico,2019,5,May,59.229047736455016,0.2508653508682779,0.0
New Mexico,2019,6,June,71.3134565019848,0.2149336707307721,0.0
New Mexico,2019,7,July,76.78616782932966,1.058061358254053,0.0
New Mexico,2019,8,August,76.0521592236781,0.6643729982719089,0.0
New Mexico,2019,9,September,69.58963406957213,0.6526005936271637,0.0
New Mexico,2019,10,October,52.733834098296924,0.3064785300785463,0.0
New Mexico,2019,11,November,42.41904344834944,1.161264185649819,1.4414414414414414
New Mexico,2019,12,December,35.52037215337121,0.2729138047982811,0.013077593722755
New Mexico,2020,1,January,35.69873182067235,0.1744316014335528,0.013077593722755
New Mexico,2020,2,February,38.640466464166366,0.3584114093308626,0.2656104380242311
New Mexico,2020,3,March,48.43810042397126,0.5096516167972659,0.0
New Mexico,2020,4,April,56.18797576291726,0.0889969486156392,0.0
New Mexico,2020,5,May,67.27990247036493,0.0817204758066124,0.0
New Mexico,2020,6,June,74.2497746689431,0.3215730559532264,0.0
New Mexico,2020,7,July,77.55616449776991,9.591931351953422,0.0
New Mexico,2020,8,August,77.68096858641127,0.3681038730758728,0.0
New Mexico,2020,9,September,66.11790245603245,0.2231316259163651,0.0
New Mexico,2020,10,October,56.728381171467234,0.0767076478738559,4.12771560236998
New Mexico,2020,11,November,46.317411731377575,0.141862894415526,0.0
New Mexico,2020,12,December,33.12867339591787,0.1178086127919744,0.0526662277814351
New Mexico,2021,1,January,34.0421729362053,0.478474384883205,1.395655036208031
New Mexico,2021,2,February,38.152841168416245,0.5025330899132816,2.5072886297376096
New Mexico,2021,3,March,45.33441409873235,0.4458002679583633,0.0658327847267939
New Mexico,2021,4,April,54.95630670926518,0.3742545260915867,0.0
New Mexico,2021,5,May,64.52332680614244,0.9089412700048584,0.0
New Mexico,2021,6,June,74.84343130990416,1.4717018104366346,0.0
New Mexico,2021,7,July,74.16040399876326,2.2594764505822944,0.0
New Mexico,2021,8,August,72.88606410388539,1.7487684221374833,0.0
New Mexico,2021,9,September,68.86430670926518,1.149925452609159,0.0
New Mexico,2021,10,October,55.277248273729775,0.4271874677934659,0.0
New Mexico,2021,11,November,46.732971246006386,1.6009052183173589,0.0
New Mexico,2021,12,December,40.09677213233021,1.3239719674327526,0.0
